,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Buy and Hold,Parameter 1,Parameter 2,Week_Type_value,Week_Type,True Labels Strategy,Logistic_Regression_pred,KNN prediction p_1.5,Linear_Model_pred
1123,2019-06-20,2019,6,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,24,2019-24,10.9,10.9,10.9,10.9,0.0,9.48,0.008325527580630432,9.247142857142855,9.3654,+,0,49.0,0,1.09,green,6747,0,0,9.899
1124,2019-06-21,2019,6,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,24,2019-24,10.93,10.93,10.93,10.93,0.0,9.51,0.002752362430167299,9.29,9.3654,+,0,49.0,0,1.09,green,6803,0,0,9.899
1125,2019-06-24,2019,6,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2019-25,10.95,10.95,10.95,10.95,0.0,9.52,0.001829738048890084,9.322142857142856,9.3656,+,0,48.0,0,1.4,green,6821,0,0,9.668
1126,2019-06-25,2019,6,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2019-25,10.82,10.82,10.82,10.82,0.0,9.41,-0.011872176298608485,9.343571428571428,9.3622,-,0,48.0,0,1.4,green,6833,0,0,9.668
1127,2019-06-26,2019,6,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2019-25,10.79,10.79,10.79,10.79,0.0,9.38,-0.0027726114071301433,9.36,9.3588,-,0,48.0,0,1.4,green,6914,0,0,9.668
1128,2019-06-27,2019,6,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2019-25,10.8,10.8,10.8,10.8,0.0,9.39,0.0009268411363803076,9.37,9.3554,+,0,48.0,0,1.4,green,6933,0,0,9.668
1129,2019-06-28,2019,6,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2019-25,10.84,10.84,10.84,10.84,0.0,9.43,0.003703728522933325,9.380714285714284,9.3534,+,0,48.0,0,1.4,green,6939,0,0,9.668
1130,2019-07-01,2019,7,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2019-26,10.88,10.88,10.88,10.88,0.0,9.46,0.0036899603782196704,9.392857142857142,9.352,+,0,43.0,0,0.88,green,6964,0,0,8.691
1131,2019-07-02,2019,7,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2019-26,10.93,10.93,10.93,10.93,0.0,9.51,0.004595669661273227,9.411428571428573,9.3506,+,0,43.0,0,0.88,green,6989,0,0,8.691
1132,2019-07-03,2019,7,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2019-26,10.93,10.93,10.93,10.93,0.0,9.51,0.0,9.427142857142854,9.3474,+,0,43.0,0,0.88,green,7021,0,0,8.691
1133,2019-07-05,2019,7,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2019-26,11.02,11.02,11.02,11.02,0.0,9.58,0.008234222522351729,9.448571428571428,9.3462,+,0,43.0,0,0.88,green,7021,0,0,8.691
1134,2019-07-08,2019,7,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2019-27,10.98,10.98,10.98,10.98,0.0,9.55,-0.003629887770903229,9.465714285714286,9.3448,-,0,43.0,0,0.85,green,7078,0,0,8.646
1135,2019-07-09,2019,7,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2019-27,11.02,11.02,11.02,11.02,0.0,9.58,0.0036431118580848576,9.479285714285714,9.3436,+,0,43.0,0,0.85,green,7103,0,0,8.646
1136,2019-07-10,2019,7,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2019-27,11.08,11.08,11.08,11.08,0.0,9.64,0.005444582890779426,9.496428571428572,9.3434,+,0,43.0,0,0.85,green,7128,0,0,8.646
1137,2019-07-11,2019,7,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2019-27,11.07,11.07,11.07,11.07,0.0,9.63,-0.0009025826333204368,9.507142857142854,9.3434,-,0,43.0,0,0.85,green,7166,0,0,8.646
1138,2019-07-12,2019,7,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2019-27,11.1,11.1,11.1,11.1,0.0,9.65,0.0027100950172647127,9.517142857142858,9.3462,+,0,43.0,0,0.85,green,7172,0,0,8.646
1139,2019-07-15,2019,7,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2019-28,11.09,11.09,11.09,11.09,0.0,9.64,-0.0009008575583074883,9.525714285714287,9.3492,-,0,42.0,0,1.07,green,7191,0,0,8.415
1140,2019-07-16,2019,7,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2019-28,11.05,11.05,11.05,11.05,0.0,9.61,-0.003606877093868421,9.54,9.3498,-,0,42.0,0,1.07,green,7197,0,0,8.415
1141,2019-07-17,2019,7,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2019-28,11.01,11.01,11.01,11.01,0.0,9.58,-0.003619933749992588,9.554285714285717,9.3502,-,0,42.0,0,1.07,green,7222,0,0,8.415
1142,2019-07-18,2019,7,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2019-28,11.04,11.04,11.04,11.04,0.0,9.6,0.002724764160198401,9.569285714285714,9.3538,+,0,42.0,0,1.07,green,7248,0,0,8.415
1143,2019-07-19,2019,7,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2019-28,11.01,11.01,11.01,11.01,0.0,9.58,-0.0027173599950733873,9.58,9.3576,-,0,42.0,0,1.07,green,7267,0,0,8.415
1144,2019-07-22,2019,7,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,29,2019-29,11.02,11.02,11.02,11.02,0.0,9.58,0.0009083211178086973,9.588571428571427,9.3618,+,0,41.0,0,1.12,green,7286,0,0,8.184
1145,2019-07-23,2019,7,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,29,2019-29,11.07,11.07,11.07,11.07,0.0,9.63,0.004537086071495944,9.597142857142858,9.367,+,0,41.0,0,1.12,green,7292,0,0,8.184
1146,2019-07-24,2019,7,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,29,2019-29,11.13,11.13,11.13,11.13,0.0,9.68,0.00542009097772822,9.609285714285717,9.377,+,0,41.0,0,1.12,green,7325,0,0,8.184
1147,2019-07-25,2019,7,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,29,2019-29,11.08,11.08,11.08,11.08,0.0,9.64,-0.004492344039641605,9.61357142857143,9.3854,-,0,41.0,0,1.12,green,7364,0,0,8.184
1148,2019-07-26,2019,7,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,29,2019-29,11.2,11.2,11.2,11.2,0.0,9.74,0.010830298828087505,9.627142857142855,9.3942,+,0,41.0,0,1.12,green,7397,0,0,8.184
1149,2019-07-29,2019,7,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,30,2019-30,11.18,11.18,11.18,11.18,0.0,9.72,-0.001785628442227627,9.63714285714286,9.401,-,0,37.0,0,1.26,green,7477,0,0,7.393
1150,2019-07-30,2019,7,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,30,2019-30,11.09,11.09,11.09,11.09,0.0,9.64,-0.008050094095129691,9.63714285714286,9.4076,-,0,37.0,0,1.26,green,7490,0,0,7.393
1151,2019-07-31,2019,7,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,30,2019-30,10.93,10.93,10.93,10.93,0.0,9.51,-0.01442740949732524,9.62857142857143,9.4126,-,0,37.0,0,1.26,green,7550,0,0,7.393
1152,2019-08-01,2019,8,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,30,2019-30,10.86,10.86,10.86,10.86,0.0,9.44,-0.006404484473461758,9.61357142857143,9.415,-,0,37.0,0,1.26,green,7658,0,0,7.393
1153,2019-08-02,2019,8,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,30,2019-30,10.79,10.79,10.79,10.79,0.0,9.38,-0.006445665311282322,9.595,9.417,-,0,37.0,0,1.26,green,7707,0,0,7.393
1154,2019-08-05,2019,8,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,31,2019-31,10.57,10.57,10.57,10.57,0.0,9.19,-0.020389183845240244,9.565,9.4174,-,0,37.0,0,1.51,green,7756,0,0,7.349
1155,2019-08-06,2019,8,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,31,2019-31,10.65,10.65,10.65,10.65,0.0,9.26,0.007568433509381078,9.542142857142858,9.419,+,0,37.0,0,1.51,green,7914,0,0,7.349
1156,2019-08-07,2019,8,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,31,2019-31,10.67,10.67,10.67,10.67,0.0,9.28,0.0018780500938972988,9.519285714285717,9.4216,+,0,37.0,0,1.51,green,7973,0,0,7.349
1157,2019-08-08,2019,8,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,31,2019-31,10.8,10.8,10.8,10.8,0.0,9.39,0.012183723224877374,9.505714285714287,9.4274,+,0,37.0,0,1.51,green,7987,0,0,7.349
1158,2019-08-09,2019,8,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,31,2019-31,10.72,10.72,10.72,10.72,0.0,9.32,-0.007407355512654369,9.487142857142855,9.4322,-,0,37.0,0,1.51,green,8084,0,0,7.349
1159,2019-08-12,2019,8,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,32,2019-32,10.61,10.61,10.61,10.61,0.0,9.23,-0.010261313401061513,9.45857142857143,9.437000000000001,-,0,35.0,0,1.62,green,8143,0,0,6.931
1160,2019-08-13,2019,8,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,32,2019-32,10.72,10.72,10.72,10.72,0.0,9.32,0.010367699616069979,9.432857142857145,9.4452,+,0,35.0,0,1.62,green,8226,0,0,6.931
1161,2019-08-14,2019,8,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,32,2019-32,10.49,10.49,10.49,10.49,0.0,9.12,-0.02145531538898316,9.395714285714286,9.4462,-,0,35.0,0,1.62,green,8311,0,0,6.931
1162,2019-08-15,2019,8,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,32,2019-32,10.5,10.5,10.5,10.5,0.0,9.13,0.0009532430071383936,9.352142857142855,9.4466,+,0,35.0,0,1.62,green,8489,0,0,6.931
1163,2019-08-16,2019,8,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,32,2019-32,10.58,10.58,10.58,10.58,0.0,9.2,0.007619099338827207,9.315,9.4476,+,0,35.0,0,1.62,green,8497,0,0,6.931
1164,2019-08-19,2019,8,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,33,2019-33,10.66,10.66,10.66,10.66,0.0,9.27,0.007561487613550355,9.288571428571428,9.448,+,0,33.0,0,1.76,green,8561,0,0,6.513
1165,2019-08-20,2019,8,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,33,2019-33,10.62,10.62,10.62,10.62,0.0,9.24,-0.003752473171858672,9.269285714285717,9.4472,-,0,33.0,0,1.76,green,8625,0,0,6.513
1166,2019-08-21,2019,8,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,33,2019-33,10.68,10.68,10.68,10.68,0.0,9.29,0.005649756015662755,9.258571428571429,9.4472,+,0,33.0,0,1.76,green,8657,0,0,6.513
1167,2019-08-22,2019,8,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,33,2019-33,10.68,10.68,10.68,10.68,0.0,9.29,0.0,9.252142857142855,9.448,+,0,33.0,0,1.76,green,8705,0,0,6.513
1168,2019-08-23,2019,8,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,33,2019-33,10.47,10.47,10.47,10.47,0.0,9.11,-0.019662900582777858,9.24642857142857,9.4444,-,0,33.0,0,1.76,green,8705,0,0,6.513
1169,2019-08-26,2019,8,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,34,2019-34,10.54,10.54,10.54,10.54,0.0,9.17,0.006685866394527285,9.24,9.4422,+,0,28.0,0,1.03,green,8876,0,0,5.537
1170,2019-08-27,2019,8,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,34,2019-34,10.53,10.53,10.53,10.53,0.0,9.16,-0.0009489289774361477,9.231428571428571,9.4392,-,0,28.0,0,1.03,green,8935,0,0,5.537
1171,2019-08-28,2019,8,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,34,2019-34,10.58,10.58,10.58,10.58,0.0,9.2,0.0047484225381682075,9.217857142857145,9.4354,+,0,28.0,0,1.03,green,8943,0,0,5.537
1172,2019-08-29,2019,8,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,34,2019-34,10.63,10.63,10.63,10.63,0.0,9.24,0.004725981580715244,9.212142857142855,9.4322,+,0,28.0,0,1.03,green,8985,0,0,5.537
1173,2019-08-30,2019,8,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,34,2019-34,10.62,10.62,10.62,10.62,0.0,9.24,-0.0009408947670942467,9.212857142857144,9.4274,-,0,28.0,0,1.03,green,9027,0,0,5.537
1174,2019-09-03,2019,9,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,35,2019-35,10.58,10.58,10.58,10.58,0.0,9.2,-0.003766400756315847,9.204285714285714,9.4212,-,0,26.0,0,1.1,green,9035,0,0,5.119
1175,2019-09-04,2019,9,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,35,2019-35,10.67,10.67,10.67,10.67,0.0,9.28,0.008506621742997655,9.215714285714283,9.4164,+,0,26.0,0,1.1,green,9069,0,0,5.119
1176,2019-09-05,2019,9,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,35,2019-35,10.76,10.76,10.76,10.76,0.0,9.36,0.008434869498720632,9.232142857142858,9.4154,+,0,26.0,0,1.1,green,9146,0,0,5.119
1177,2019-09-06,2019,9,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,35,2019-35,10.77,10.77,10.77,10.77,0.0,9.37,0.0009294252360965153,9.244285714285713,9.4152,+,0,26.0,0,1.1,green,9223,0,0,5.119
1178,2019-09-09,2019,9,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,36,2019-36,10.74,10.74,10.74,10.74,0.0,9.34,-0.002785584804812613,9.249285714285714,9.4142,-,0,25.0,0,1.09,green,9231,0,0,4.888
1179,2019-09-10,2019,9,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,36,2019-36,10.77,10.77,10.77,10.77,0.0,9.37,0.002793365962592276,9.258571428571429,9.413,+,0,25.0,0,1.09,green,9256,0,0,4.888
1180,2019-09-11,2019,9,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,36,2019-36,10.84,10.84,10.84,10.84,0.0,9.43,0.0064995281845101616,9.268571428571429,9.4124,+,0,25.0,0,1.09,green,9281,0,0,4.888
1181,2019-09-12,2019,9,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,36,2019-36,10.87,10.87,10.87,10.87,0.0,9.45,0.0027674955733019146,9.28,9.4112,+,0,25.0,0,1.09,green,9341,0,0,4.888
1182,2019-09-13,2019,9,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,36,2019-36,10.83,10.83,10.83,10.83,0.0,9.42,-0.0036798774920986377,9.302142857142854,9.4094,-,0,25.0,0,1.09,green,9366,0,0,4.888
